Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Zeit_Im_Monat,Jahrzeiten,Ferien,FerienCAU,Feiertag,Feiertag_in_weniger_als_1_Tagen,Feiertag_in_weniger_als_2_Tagen,Feiertag_in_weniger_als_3_Tagen,Feiertag_vor_weniger_als_1_Tagen,Feiertag_vor_weniger_als_2_Tagen,Feiertag_vor_weniger_als_3_Tagen,Umsatz_letzte_1_Tage,Umsatz_letzte_3_Tage,Umsatz_letzte_7_Tage,Umsatz_letzte_30_Tage,Wochentag
2015-07-15,Kuchen,305.043050526266,Keine Kieler Woche,3,20.125,14,5.921120471353898,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,238.69740428558,245.262754356762,235.096513993047,232.73446976589,Mittwoch
2015-07-16,Kuchen,214.084788068538,Keine Kieler Woche,4,18.75,7,44.70719702818695,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,249.436102919432,240.208977854439,239.148479320761,234.250275481853,Donnerstag
2015-07-17,Kuchen,235.351081587218,Keine Kieler Woche,4,23.25,12,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,225.350172397894,237.827893200968,241.744717450721,236.12775438174,Freitag
2015-07-18,Kuchen,274.337912432376,Keine Kieler Woche,2,20.875,16,13.18285795406305,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,223.225720419109,232.670665245478,242.072226687385,237.163196280683,Samstag
2015-07-19,Kuchen,366.640210113571,Keine Kieler Woche,7,14.5,5,63,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,277.283017117503,241.952969978169,244.440467989175,238.998802831936,Sonntag
2015-07-20,Kuchen,243.511157551047,Keine Kieler Woche,6,18.375,12,20,Monatsmitte,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,306.121257496382,268.876665010998,250.372442999172,242.735732361353,Montag
2015-07-21,Kuchen,300.049805092917,Keine Kieler Woche,3,21.375,16,0,Monatsmitte,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,240.746349865458,274.716874826448,251.551432071623,241.019714996003,Dienstag
2015-07-22,Kuchen,268.939645752758,Keine Kieler Woche,2,23.75,12,0,Monatsmitte,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,252.537770073155,266.468459144999,253.528627184133,241.756168153334,Mittwoch
2015-07-23,Kuchen,261.951424968471,Keine Kieler Woche,5,18.375,12,61,Monatsmitte,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,315.778858406198,266.395430951276,261.454025602126,244.588402701419,Donnerstag
2015-07-24,Kuchen,332.284651666931,Keine Kieler Woche,7,19.375,10,56.93062922795876,Monatsmitte,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,275.393945840551,278.769572370952,268.813404049576,246.795640734011,Freitag
2015-07-25,Kuchen,254.280510145513,Keine Kieler Woche,6,20,10,95,Monatsende,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,287.218855837558,291.155674429667,278.224159258172,248.209948743362,Samstag
2015-07-26,Kuchen,372.811026662913,Keine Kieler Woche,5,16.75,19,61,Monatsende,Sommer,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,279.012063194698,280.541621624269,278.478430740112,249.646916964293,Sonntag
2015-07-27,Kuchen,294.634099970476,Keine Kieler Woche,7,15.875,8,61,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,324.289562165367,296.840160399208,281.150240250257,251.901391686307,Montag
2015-07-28,Kuchen,343.727054343196,Keine Kieler Woche,7,17.375,15,63,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,270.09370839201,291.131777917358,285.466028268867,250.00558603574,Dienstag
2015-07-29,Kuchen,392.988955408933,Keine Kieler Woche,5,14.875,12,61,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,279.050447894253,291.14457281721,289.364951477852,249.877102603398,Mittwoch
2015-07-30,Kuchen,320.141775558388,Keine Kieler Woche,7,14,16,61,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,291.888874483739,280.344343590001,286.706779686882,251.736452840936,Donnerstag
2015-07-31,Kuchen,337.099137665563,Keine Kieler Woche,7,15.875,15,73.63238127796753,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,264.368692182638,278.436004853543,285.131743450038,252.806321129465,Freitag
2015-08-01,Kuchen,325.032374764974,Keine Kieler Woche,0,17.625,12,17.448771869107244,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,298.575495178747,284.944353948375,286.754120498779,256.064462088064,Samstag
2015-08-02,Kuchen,313.031624705495,Keine Kieler Woche,0,21.5,8,-21.71527597550998,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,330.565697081598,297.836628147661,294.118925339765,260.423834647182,Sonntag
2015-08-03,Kuchen,278.341445348085,Keine Kieler Woche,0,26,7,-12.920286509949221,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,314.534832424041,314.558674894795,292.725392519575,263.54725838912,Montag
2015-08-04,Kuchen,309.251750426175,Keine Kieler Woche,2,26.5,15,61,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,285.95746379904,310.352664434893,294.991643292008,263.622304139919,Dienstag
2015-08-05,Kuchen,301.947104892243,Keine Kieler Woche,2,21.75,8,21,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,290.677754478441,297.056683567174,296.652687089749,264.902744055349,Mittwoch
2015-08-06,Kuchen,307.464976007498,Keine Kieler Woche,1,27.625,6,2.4273453922337804,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,295.937228006922,290.857482094801,297.231023307347,267.175834403629,Donnerstag
2015-08-07,Kuchen,328.525075362716,Keine Kieler Woche,4,20,9,63,Monatsanfang,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,303.435623053086,296.683535179483,302.812013431696,270.604003992547,Freitag
2015-08-08,Kuchen,419.863249187707,Keine Kieler Woche,6,19.125,10,20.80784762739189,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,309.017901974014,302.796917678007,304.30378583102,273.555197158607,Samstag
2015-08-09,Kuchen,381.295172610081,Keine Kieler Woche,0,21,10,11.470820005261272,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,360.099218338807,324.184247788636,308.522860296336,278.686831818024,Sonntag
2015-08-10,Kuchen,310.788118274661,Keine Kieler Woche,3,22.5,8,21,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,297.57411839492,322.23041290258,306.099901149319,281.258676201664,Montag
2015-08-11,Kuchen,270.359419222473,Keine Kieler Woche,4,22.125,7,38.39064886584228,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,280.494389206316,312.722575313348,305.319461921787,281.922738658085,Dienstag
2015-08-12,Kuchen,376.975331769286,Keine Kieler Woche,5,19.125,9,21,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,259.954305172554,279.340937591263,300.930397735231,281.766929018694,Mittwoch
2015-08-13,Kuchen,325.869900482332,Keine Kieler Woche,0,20.75,13,0,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,284.838190188473,275.095628189114,299.344820904024,283.523464717693,Donnerstag
2015-08-14,Kuchen,302.288607115029,Keine Kieler Woche,4,24,14,50.206663803614006,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,278.254180784902,274.348892048643,295.747472008569,284.850873325053,Freitag
2015-08-15,Kuchen,400.83114144403,Keine Kieler Woche,7,20.875,8,61,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,281.541845603664,281.544738859013,291.822321098519,285.928247240631,Samstag
2015-08-16,Kuchen,295.759264675703,Keine Kieler Woche,6,21.5,10,0,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,318.100255239128,292.632093875898,285.822469227137,289.040666127921,Sonntag
2015-08-17,Kuchen,326.240478613795,Keine Kieler Woche,7,19.375,14,61,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,275.156158022317,291.599419621703,282.619903459622,290.783298262256,Montag
2015-08-18,Kuchen,322.838608950023,Keine Kieler Woche,7,19.25,13,21,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,245.416350031173,279.557587764206,277.60875500603,289.713947017749,Dienstag
2015-08-19,Kuchen,320.008480715538,Keine Kieler Woche,3,19.625,8,5,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,259.118790920854,259.897099658114,277.489395827216,288.136683038704,Mittwoch
2015-08-20,Kuchen,336.15365965175,Keine Kieler Woche,1,20.375,8,10,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,253.81073704573,252.781959332586,273.05690252111,288.575085293076,Donnerstag
2015-08-21,Kuchen,343.654461267513,Keine Kieler Woche,1,22.875,7,0,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,256.15208905678,256.360539007788,269.899460845663,288.696371165009,Freitag
2015-08-22,Kuchen,356.45634430368,Keine Kieler Woche,0,23.5,12,25.269726223816527,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,275.300581498045,261.754469200185,269.007851687718,287.527645183012,Samstag
2015-08-23,Kuchen,406.293445886681,Keine Kieler Woche,0,21.625,18,0,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,331.680968109733,287.711212888186,270.947953526376,289.403879258652,Sonntag
2015-08-24,Kuchen,287.381087820119,Keine Kieler Woche,6,20.75,8,52.0256256298335,Monatsmitte,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,305.048217882244,304.009922496674,275.21824779208,289.998191326808,Montag
2015-08-25,Kuchen,324.423739102114,Keine Kieler Woche,6,17.75,12,21,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,233.372000192843,290.033728728273,273.497626386604,288.476855893413,Dienstag
2015-08-26,Kuchen,318.973552484698,Keine Kieler Woche,5,22.125,9,19.653706710299826,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,247.519934182834,261.98005075264,271.840646852601,285.917868293995,Mittwoch
2015-08-27,Kuchen,302.491389703597,Keine Kieler Woche,6,18.125,12,61,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,228.629377710558,236.507104028745,268.243309804719,284.535723937946,Donnerstag
2015-08-28,Kuchen,328.768757736105,Keine Kieler Woche,2,19.625,11,20,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,224.768970588124,233.639427493838,263.76000716634,282.726341361075,Freitag
2015-08-29,Kuchen,293.459745116119,Keine Kieler Woche,4,20.125,6,19.486718466016168,Monatsende,Sommer,1,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,247.522411731005,233.640253343229,259.79169719962,281.24745926931803,Samstag
2015-08-30,Kuchen,317.857054367892,Keine Kieler Woche,5,19.375,10,21,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,264.750216898684,245.680533072604,250.230161312327,281.260176759852,Sonntag
2015-08-31,Kuchen,196.31055630725,Keine Kieler Woche,3,21.875,8,65,Monatsende,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,264.655259974545,258.975962868078,244.459738754085,280.129502253046,Montag
2015-09-01,Kuchen,296.009442328884,Keine Kieler Woche,8,17.625,12,61,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,206.015372992434,245.140283288554,240.551649154026,275.977824783407,Dienstag
2015-09-02,Kuchen,287.10102163343,Keine Kieler Woche,5,17,13,21,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,206.761551497602,225.81072815486,234.729023056136,272.385382085859,Mittwoch
2015-09-03,Kuchen,256.826920421219,Keine Kieler Woche,3,17.75,8,37.063591729492,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,188.597200364139,200.458041618058,229.010140578076,269.140039971362,Donnerstag
2015-09-04,Kuchen,331.585851212094,Keine Kieler Woche,7,15.625,10,61,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,199.305500745613,198.221417535784,225.372502029146,266.094298180268,Freitag
2015-09-05,Kuchen,422.506310537134,Keine Kieler Woche,5,14.125,20,61,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,216.425627768634,201.442776292795,220.930104320236,263.443911505658,Samstag
2015-09-06,Kuchen,306.134556055382,Keine Kieler Woche,5,17,18,31.20830965495881,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,272.784111651123,229.505080055123,222.077803570584,262.422194458926,Sonntag
2015-09-07,Kuchen,259.606631742264,Keine Kieler Woche,0,17.25,12,-17.915502818992387,Monatsanfang,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,230.930669436429,240.046802952062,217.260004922282,259.819286707673,Montag
2015-09-08,Kuchen,290.365271054862,Keine Kieler Woche,2,17.5,9,0,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,211.198967090806,238.304582726119,218.000518364906,254.855944999407,Dienstag
2015-09-09,Kuchen,283.205964937396,Keine Kieler Woche,1,16.875,10,35.320267057551476,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,188.466261212941,210.198632580059,215.386905467098,251.219016426674,Mittwoch
2015-09-10,Kuchen,268.218856479745,Keine Kieler Woche,1,17.625,14,33.20647460859132,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,189.474303334827,196.379843879524,215.512205891482,248.185013564291,Donnerstag
2015-09-11,Kuchen,313.184481077626,Keine Kieler Woche,7,15,12,61,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,200.146209562445,192.695591370071,215.632307151029,246.191410377287,Freitag
2015-09-12,Kuchen,291.384483107582,Keine Kieler Woche,5,18.5,8,61.40525612539778,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,196.855209455668,195.49190745098,212.83653310632,243.258644352861,Samstag
2015-09-13,Kuchen,317.027305488424,Keine Kieler Woche,6,18.5,5,20,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,262.894291689957,219.96523690269,211.423701683296,242.746648049696,Sonntag
2015-09-14,Kuchen,268.547450934084,Keine Kieler Woche,7,17.625,6,63,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,236.772809397716,232.174103514447,212.258293106337,241.254346842831,Montag
2015-09-15,Kuchen,273.980818786363,Keine Kieler Woche,4,13.875,10,95,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,194.750384899463,231.472495329045,209.908495650431,237.142684498175,Dienstag
2015-09-16,Kuchen,289.262509645385,Keine Kieler Woche,7,15.25,6,61,Monatsmitte,Sommer,0,1,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,197.359468651792,209.627554316323,211.178953855981,234.549461519158,Mittwoch
